temp,humidity,wind,pressure,pm2_5,pm10,co,no2,o3,so2,nh3,aqi
26.68,95,1.03,1010,4.12,7.78,165.63,2.26,27.45,0.71,3.38,1
24.33,100,0.0,1011,6.46,7.38,265.47,2.39,30.71,0.56,1.27,1
7.57,88,2.06,1017,1.83,2.91,125.33,2.36,73.3,0.86,4.64,2
9.87,76,4.63,1018,1.09,2.03,124.64,0.9,91.35,0.54,2.36,2
9.97,90,1.53,1018,0.84,1.93,124.8,0.88,87.37,0.55,3.99,2
10.95,81,4.02,1014,3.98,20.62,114.44,0.65,106.01,1.0,2.93,3
17.03,56,5.14,1014,3.45,16.75,119.67,0.69,114.07,1.24,4.51,3
16.74,62,0.89,1013,3.03,12.46,122.3,0.23,122.41,1.07,0.08,3
7.88,81,2.06,1017,0.97,2.08,128.09,2.34,106.98,1.41,0.55,3
29.01,74,2.57,1008,24.41,50.69,112.77,0.06,61.91,0.15,0.09,3
24.03,73,5.66,1008,48.42,62.65,500.65,5.98,80.83,2.98,46.22,3
23.59,75,8.05,1011,26.48,37.8,373.86,12.83,36.34,3.88,15.38,3
20.95,35,4.63,1008,32.55,166.72,152.59,3.44,98.43,1.86,0.58,4
16.23,76,0.45,1010,46.82,274.29,118.07,0.89,99.99,0.29,2.56,5
12.85,71,2.06,1011,26.25,133.25,134.41,3.94,95.15,5.85,2.38,4
19.84,40,2.06,1014,9.67,28.25,173.92,11.23,47.14,1.77,5.55,2
16.08,63,2.06,1011,8.76,26.8,133.69,2.69,88.97,0.54,4.63,2
13.77,29,1.0,1012,27.21,75.93,174.47,10.45,63.47,1.56,13.61,3
0.81,55,4.12,1025,0.5,0.83,140.77,0.14,108.83,0.54,0.03,3
0.84,55,4.12,1025,0.5,0.83,140.77,0.14,108.83,0.54,0.03,3
0.93,55,4.12,1026,0.5,0.83,140.77,0.14,108.83,0.54,0.03,3
16.78,62,1.54,1018,9.05,13.88,118.71,0.25,112.79,1.48,0.0,3
16.15,66,2.57,1015,4.49,5.6,116.29,1.82,80.15,0.66,1.0,2
14.78,74,0.51,1019,5.74,8.59,116.62,0.46,108.61,1.39,0.33,3
12.14,83,3.09,1011,10.19,11.32,133.4,3.66,73.71,1.04,2.43,2
28.53,70,7.2,1014,3.04,10.59,89.36,0.18,50.84,0.24,0.0,1
28.79,70,7.2,1015,2.84,9.57,90.15,0.17,50.42,0.22,0.0,1
28.96,70,7.2,1014,2.84,9.57,90.15,0.17,50.42,0.22,0.0,1
10.05,71,5.66,1015,3.8,18.76,119.78,0.66,114.41,1.15,2.95,3
10.95,71,5.66,1015,3.6,17.31,122.47,0.68,119.66,1.21,1.9,3
12.62,68,7.25,1014,4.2,19.5,124.42,3.1,110.35,1.72,3.54,3
17.46,32,7.72,1020,1.14,2.64,194.89,9.33,95.58,8.99,0.83,2
17.65,35,7.72,1019,1.03,2.81,191.82,7.88,97.06,8.29,0.74,2
14.09,55,1.54,1021,1.77,2.65,191.32,5.37,88.97,2.04,0.59,2
14.62,100,2.06,1016,0.99,1.34,106.58,0.72,23.62,0.09,0.23,1
16.49,90,1.74,1014,8.91,15.57,356.14,3.01,14.04,0.25,2.23,1
24.23,88,2.06,1012,7.2,8.62,229.35,1.86,18.95,0.28,0.41,1
11.11,93,1.98,1016,4.55,6.17,99.19,1.44,80.81,0.52,8.69,2
11.51,94,2.0,1015,1.45,2.62,110.46,0.22,55.43,0.25,7.68,1
14.38,70,0.45,1015,1.67,3.54,119.59,1.25,54.31,0.12,6.79,1
27.49,76,0.6,1009,18.6,20.06,537.19,8.98,23.92,1.25,1.69,2
27.53,74,1.62,1009,3.12,3.79,175.39,2.07,37.99,0.42,0.48,1
26.44,79,2.55,1010,17.52,17.92,416.15,3.43,7.64,0.3,0.81,2
26.0,89,2.57,1009,0.5,0.91,76.87,0.01,6.18,0.02,0.0,1
25.43,77,1.35,1014,2.11,6.21,67.81,0.05,45.44,0.11,0.01,1
25.91,77,1.02,1013,1.61,4.91,63.99,0.05,43.89,0.08,0.01,1
27.66,68,3.1,1012,1.96,5.56,66.65,0.05,46.12,0.09,0.01,1
13.15,49,3.99,1017,11.49,17.45,144.97,0.56,116.22,1.12,1.87,3
13.67,46,2.56,1013,34.69,38.76,185.78,4.28,74.1,3.25,3.0,3
13.0,55,3.62,1017,10.69,16.19,141.38,0.36,120.79,1.23,1.15,3
12.76,82,2.57,1019,21.94,26.94,169.31,8.93,90.8,1.04,3.25,2
12.95,50,1.03,1020,22.01,25.81,164.62,5.4,107.73,3.95,2.0,3
12.95,82,2.57,1019,16.14,21.43,143.25,0.65,109.18,0.97,0.8,3
31.2,28,4.65,1006,61.34,207.64,146.11,1.4,127.12,13.96,0.0,5
31.56,38,1.79,1005,63.65,215.79,151.45,1.63,128.07,13.46,0.0,5
31.48,38,1.79,1006,63.65,215.79,151.45,1.63,128.07,13.46,0.0,5
28.01,78,3.09,1013,2.66,8.88,95.8,0.13,48.57,0.15,0.0,1
28.01,78,3.09,1013,2.66,8.88,95.8,0.13,48.57,0.15,0.0,1
8.28,87,2.0,1017,5.02,6.95,93.98,2.1,58.87,1.72,5.29,1
14.33,77,2.0,1014,2.36,4.42,151.27,6.86,20.55,0.32,5.51,1
11.05,93,2.0,1010,1.78,1.88,127.85,0.5,51.16,0.18,0.2,1
24.97,78,2.06,1011,43.55,44.35,690.63,5.24,21.89,0.58,2.08,3
24.19,83,2.59,1011,12.46,13.66,458.31,6.68,35.45,0.78,2.89,2
23.06,87,1.45,1012,9.03,10.24,341.97,3.42,46.04,0.65,1.7,1
13.19,68,10.61,1013,3.21,9.31,121.07,0.71,120.5,1.17,0.16,3
15.21,73,10.8,1012,2.73,6.19,120.83,1.03,112.38,1.21,0.37,3
13.52,75,8.67,1014,3.4,12.73,121.2,0.44,122.57,1.22,0.22,3
27.93,69,3.09,1014,2.69,12.26,102.19,0.45,47.07,0.46,0.06,1
27.07,69,3.09,1014,2.54,11.94,103.65,0.3,43.03,0.31,0.05,1
26.16,91,4.77,1009,0.93,2.55,125.33,0.9,29.22,0.36,0.03,1
26.15,91,0.89,1009,0.93,2.55,125.33,0.9,29.22,0.36,0.03,1
26.08,91,0.89,1009,0.93,2.55,125.33,0.9,29.22,0.36,0.03,1
26.81,89,2.69,1012,0.5,0.84,90.55,0.19,19.33,0.07,0.04,1
23.74,95,1.34,1013,1.26,2.9,119.7,0.79,19.77,0.24,0.52,1
27.0,88,2.42,1012,0.5,1.02,87.83,0.25,16.06,0.08,0.04,1
13.07,90,3.71,1014,2.25,2.42,98.02,1.22,40.75,0.23,0.1,1
12.9,90,2.58,1014,2.11,2.33,100.43,1.01,43.6,0.2,0.12,1
12.98,87,2.14,1013,2.39,2.45,92.89,1.12,37.57,0.12,0.11,1
14.84,75,1.54,1009,5.57,6.5,123.6,4.1,59.98,0.91,15.7,1
13.18,41,3.6,1010,4.65,5.39,125.16,2.62,54.64,0.45,7.29,1
6.01,90,4.89,1010,10.89,11.58,154.82,7.25,62.04,2.03,2.02,2
12.23,88,1.54,1011,2.38,2.56,110.77,1.53,58.71,0.05,1.67,1
11.21,91,1.34,1011,2.35,2.52,110.44,1.68,56.85,0.05,1.73,1
11.97,85,1.54,1011,2.6,2.77,109.8,1.78,54.38,0.05,1.76,1
11.68,86,2.57,1006,2.29,2.48,132.15,0.68,91.6,0.28,1.06,2
12.26,86,3.8,1009,4.15,5.1,126.86,2.31,69.87,0.28,2.51,2
6.95,93,4.12,1009,4.55,5.08,137.1,1.68,102.87,0.91,0.78,3
17.94,52,3.6,1017,4.37,17.89,130.01,0.9,107.93,0.11,0.05,3
16.99,65,4.18,1021,20.98,28.64,141.15,1.64,113.93,5.9,0.0,3
17.23,66,7.24,1019,6.64,33.9,157.92,2.03,99.22,0.22,0.07,2
17.03,63,2.57,1018,2.6,8.25,116.86,2.14,95.82,4.35,0.18,2
11.23,93,0.0,1018,2.06,4.88,115.59,2.41,92.83,3.35,0.17,2
15.08,77,2.57,1017,2.44,4.18,98.06,2.17,57.73,0.42,1.2,1
15.27,87,2.06,1014,5.9,7.8,122.53,0.53,104.08,0.63,0.0,3
8.91,68,3.09,1015,3.56,4.91,123.92,3.58,40.56,0.32,4.32,1
11.46,58,1.17,1016,5.26,6.04,123.58,1.48,53.32,0.48,2.7,1
14.4,54,2.11,1015,4.06,6.78,127.78,4.95,53.11,0.79,19.3,1
12.88,67,1.03,1019,9.59,12.24,125.6,1.31,115.68,1.65,0.78,3
7.89,77,1.47,1019,8.15,10.73,127.21,1.8,116.43,2.02,0.71,3
7.48,93,0.0,1019,11.62,15.29,134.97,3.76,115.69,3.32,0.58,3
13.98,100,2.06,1019,4.08,5.76,132.3,1.06,17.66,0.08,0.22,1
23.0,94,1.03,1016,3.11,5.4,93.39,0.76,20.22,0.12,0.4,1
13.19,91,1.69,1020,0.87,1.21,77.17,0.28,30.44,0.03,0.1,1
30.98,70,8.75,1010,1.6,4.11,88.27,0.01,31.54,0.07,0.0,1
5.9,81,0.51,1018,2.73,4.02,109.0,2.86,61.86,0.31,7.74,2
5.31,74,1.32,1018,2.03,3.22,107.39,2.55,59.42,0.35,6.84,1
8.94,65,0.78,1019,1.54,2.2,102.34,1.53,67.84,0.46,8.97,2
28.3,54,2.06,1010,16.16,49.82,152.23,0.55,27.36,0.1,6.82,2
30.0,45,1.13,1011,4.71,8.57,156.17,0.97,19.18,0.09,2.99,1
33.2,35,2.93,1010,9.53,25.64,159.08,0.65,20.79,0.1,3.87,2
26.98,94,3.09,1009,6.48,8.42,338.07,5.65,12.0,0.58,2.42,1
26.81,67,1.58,1009,30.33,41.34,698.9,13.15,23.53,1.05,14.25,3
25.54,56,1.02,1009,24.39,29.87,767.15,16.56,1.88,1.68,11.76,2
6.07,39,3.0,1008,0.59,0.7,118.74,0.7,78.37,0.76,0.43,2
1.07,92,3.92,1015,0.57,0.68,120.54,0.21,94.63,0.23,0.52,2
4.45,76,5.21,1015,0.62,0.67,132.64,0.8,93.33,0.46,0.73,2
20.85,94,6.69,1014,25.1,26.72,324.67,5.7,92.71,2.67,0.08,3
20.96,94,6.69,1014,20.58,22.06,282.14,0.76,108.37,0.33,0.0,3
20.82,94,6.69,1014,20.58,22.06,282.14,0.76,108.37,0.33,0.0,3
28.08,70,9.77,1013,2.65,10.66,94.4,0.12,50.61,0.12,0.01,1
26.97,69,2.57,1015,2.84,13.54,99.41,0.69,53.04,0.58,0.06,1
26.95,69,2.57,1015,2.81,13.41,98.93,0.62,51.86,0.54,0.07,1
27.03,69,2.57,1015,2.81,13.41,98.93,0.62,51.86,0.54,0.07,1
20.96,85,4.59,1011,22.94,108.15,98.49,0.72,67.65,0.44,0.0,4
20.93,73,4.12,1012,23.53,82.49,102.13,1.84,74.81,1.18,0.0,3
36.74,17,3.39,1008,54.54,234.93,138.15,0.23,44.62,0.08,0.78,5
16.43,82,2.06,1020,3.38,10.37,116.53,0.17,107.64,0.98,0.0,3
16.31,82,2.06,1020,3.38,10.37,116.53,0.17,107.64,0.98,0.0,3
16.08,82,2.06,1020,3.38,10.37,116.53,0.17,107.64,0.98,0.0,3
20.79,90,3.25,1016,0.89,3.46,62.18,0.06,53.87,0.09,0.0,1
18.26,91,0.45,1016,0.84,3.2,62.28,0.05,53.35,0.07,0.0,1
19.21,91,0.45,1016,0.84,3.2,62.28,0.05,53.35,0.07,0.0,1
28.97,89,5.14,1008,1.0,3.05,77.07,0.04,20.37,0.08,0.0,1
16.52,76,0.62,1017,3.07,4.61,84.01,0.48,16.05,0.03,0.1,1
17.68,73,1.52,1016,3.48,8.13,77.15,0.5,28.59,0.21,0.1,1
14.78,92,0.41,1017,2.4,3.46,86.32,0.72,30.93,0.04,0.2,1
26.64,36,7.72,1007,14.29,16.52,174.24,3.69,104.05,1.74,6.97,3
18.77,60,5.66,1014,0.64,2.1,106.78,0.13,93.69,0.15,0.0,2
26.97,36,7.72,1008,14.7,16.75,161.29,2.31,100.52,1.5,4.23,3
23.0,65,1.54,1008,7.49,8.1,315.64,3.26,25.15,0.79,0.6,1
24.88,94,0.51,1009,3.42,3.77,156.49,0.4,9.19,0.13,0.99,1
24.97,94,1.54,1008,6.84,7.36,273.08,1.1,23.01,0.24,0.72,1
25.11,73,5.14,1011,13.67,18.24,138.03,3.96,35.81,5.69,0.21,2
24.97,69,5.14,1011,13.67,18.24,138.03,3.96,35.81,5.69,0.21,2
22.97,83,2.06,1016,3.5,9.36,81.13,0.29,21.66,0.05,0.11,1
25.39,99,2.48,1015,1.51,5.46,62.83,0.02,48.37,0.1,0.0,1
28.87,69,3.22,1015,1.51,5.46,62.83,0.02,48.37,0.1,0.0,1
25.32,99,1.29,1015,1.48,5.22,62.75,0.02,47.9,0.1,0.0,1
35.16,36,5.66,1007,21.74,65.79,148.49,0.45,46.88,0.15,4.33,3
32.48,17,2.34,1007,40.14,104.7,366.8,2.77,38.82,1.2,22.11,4
31.75,15,3.28,1008,85.04,210.46,1077.41,15.38,28.8,5.0,73.53,5
28.95,77,4.98,1010,1.64,4.52,96.99,0.07,19.36,0.11,0.0,1
33.62,18,2.95,1007,35.62,75.26,467.12,5.31,38.96,1.18,12.41,3
24.89,92,2.14,1011,5.56,14.67,221.09,1.87,15.56,0.77,1.88,1
32.81,54,8.05,1007,2.63,3.77,104.67,0.23,45.83,6.5,0.28,1
32.17,57,5.23,1007,8.55,11.51,113.24,0.45,55.91,11.18,0.08,1
33.36,53,8.05,1007,3.61,5.0,111.59,0.29,46.23,3.29,0.52,1
12.02,88,4.12,1013,16.39,17.24,171.07,23.61,33.89,1.94,5.95,2
11.11,81,4.63,1013,13.51,14.41,170.4,29.35,31.62,2.05,4.72,2
11.81,86,4.12,1013,20.27,21.4,163.16,21.2,45.67,2.2,5.16,2
3.35,65,4.59,1006,0.5,0.5,131.58,0.55,96.87,0.28,0.23,2
0.27,93,2.06,1012,0.5,1.15,134.04,0.29,98.22,0.66,0.0,2
0.78,92,0.45,1006,0.5,0.5,124.16,0.12,84.14,0.14,0.1,2
14.25,100,0.0,1012,37.24,44.45,537.3,8.58,65.6,6.52,7.1,3
16.23,71,2.55,1013,32.58,39.28,598.05,7.5,50.8,3.52,11.59,3
21.47,88,0.48,1010,46.39,54.41,588.92,8.6,64.24,6.58,9.21,3
18.76,66,3.58,1032,6.69,8.39,68.08,0.91,51.24,2.05,0.0,1
10.51,81,0.89,1028,6.98,8.84,90.09,2.04,43.34,0.61,0.28,1
13.94,72,8.75,1031,2.73,3.74,98.54,2.74,35.79,0.29,0.58,1
30.99,30,1.03,1003,35.47,128.16,110.41,0.88,96.0,1.29,0.12,4
31.05,30,1.03,1004,34.61,124.21,112.63,1.28,105.72,1.81,0.16,4
31.0,30,1.03,1003,33.85,122.16,110.95,1.06,104.2,1.48,0.17,4
28.33,88,2.06,1008,2.83,3.38,123.32,0.72,58.2,0.52,0.41,1
28.71,86,2.06,1009,2.97,3.61,136.64,1.16,56.18,0.83,0.62,1
28.9,86,2.06,1009,2.97,3.61,136.64,1.16,56.18,0.83,0.62,1
21.14,73,1.54,1012,8.59,18.81,68.61,0.05,53.95,0.27,0.0,1
22.1,73,1.54,1012,8.59,18.81,68.61,0.05,53.95,0.27,0.0,1
15.12,51,4.63,1015,13.35,23.15,73.9,0.64,73.55,2.58,0.0,2
30.9,70,2.57,1013,0.57,1.82,59.75,0.07,39.08,0.06,0.0,1
30.96,70,2.57,1013,0.54,1.67,59.92,0.08,39.52,0.06,0.0,1
30.8,70,2.57,1013,0.6,1.89,59.63,0.07,39.21,0.05,0.0,1
26.35,84,2.15,1011,2.61,10.78,60.82,0.04,41.79,0.15,0.0,1
27.23,68,1.05,1012,0.57,0.72,31.99,0.02,0.59,0.02,0.02,1
29.88,71,0.42,1011,5.26,5.56,63.3,0.18,17.65,8.02,0.0,1
29.3,73,1.34,1011,3.9,5.5,129.52,4.67,35.83,3.34,2.07,1
28.05,78,2.06,1010,35.69,37.47,615.53,11.19,23.37,2.32,53.35,3
29.59,74,1.34,1011,3.76,5.41,121.91,4.39,37.17,3.4,1.63,1
19.99,83,2.06,1009,37.83,48.33,422.31,4.56,97.04,6.41,53.43,3
29.09,37,1.54,1003,32.6,87.03,123.26,0.07,101.07,0.51,0.0,3
22.08,56,4.12,1011,27.81,52.91,383.02,8.77,57.9,0.79,66.78,3
15.49,64,1.03,1011,6.16,8.48,156.01,6.55,73.91,6.12,19.28,2
13.05,58,1.03,1011,2.64,3.57,106.41,2.21,66.54,0.59,8.78,2
12.34,82,1.03,1012,6.22,7.75,123.98,4.17,64.2,1.06,14.77,2
28.71,71,3.6,1015,2.65,10.97,93.42,0.22,38.34,0.23,0.0,1
28.35,73,3.6,1015,2.65,11.94,92.88,0.18,38.16,0.21,0.0,1
27.84,74,3.6,1015,2.62,11.52,93.08,0.19,37.66,0.22,0.0,1
16.4,57,8.34,1015,5.41,30.09,119.13,0.75,106.36,1.25,1.08,3
16.47,55,7.97,1016,6.55,37.4,118.5,0.8,103.48,1.32,0.76,3
16.31,58,8.26,1015,5.41,30.09,119.13,0.75,106.36,1.25,1.08,3
12.72,74,2.68,1018,0.68,2.19,115.83,0.88,102.39,0.78,0.0,3
11.73,87,2.06,1017,0.5,1.27,120.62,0.79,97.33,0.52,0.15,2
9.35,94,0.43,1018,0.5,1.22,121.13,0.7,98.1,0.51,0.04,2
23.79,83,1.54,1011,4.96,5.47,121.65,1.47,20.9,0.24,0.19,1
22.33,88,2.06,1014,13.12,15.22,182.12,2.83,39.47,0.32,0.54,2
23.7,83,1.54,1011,5.5,6.2,125.48,1.79,21.42,0.34,0.23,1
32.97,22,4.12,1004,78.16,252.62,189.57,4.49,150.95,34.92,0.0,5
32.9,22,4.12,1004,78.16,252.62,189.57,4.49,150.95,34.92,0.0,5
33.03,22,3.6,1004,77.35,244.24,194.68,5.95,150.42,40.37,0.0,5
22.28,77,3.6,1016,0.72,1.73,61.74,0.05,48.42,0.05,0.0,1
22.52,77,0.55,1017,0.8,1.65,61.67,0.06,47.02,0.05,0.0,1
22.82,68,2.57,1017,1.48,3.42,63.72,0.05,47.25,0.08,0.0,1
12.4,70,1.03,1015,2.1,3.17,116.28,2.03,51.89,0.22,2.2,1
14.49,49,1.03,1015,3.11,5.0,119.43,3.7,52.46,0.59,14.4,1
7.35,70,1.87,1016,5.95,6.87,132.28,3.24,76.47,1.31,0.44,2
11.67,71,2.21,1015,2.66,4.47,108.4,5.15,49.01,0.25,6.13,1
9.99,71,2.06,1018,4.02,6.9,142.36,6.51,70.49,2.72,13.01,2
15.34,46,2.33,1016,1.87,3.0,99.73,2.53,38.19,0.13,3.73,1
16.72,47,3.5,1008,5.08,5.41,117.26,1.34,59.24,0.32,0.79,1
8.33,88,4.0,1001,6.01,6.25,128.32,0.62,93.2,0.21,0.78,2
4.87,75,4.0,1019,1.26,1.54,131.33,0.63,52.95,0.16,2.17,1
19.71,94,1.03,1015,21.08,35.98,624.89,4.07,0.73,0.41,1.09,2
17.35,90,1.68,1016,10.69,17.11,255.49,1.6,6.26,0.24,0.66,2
14.22,98,0.7,1017,10.36,17.95,305.83,2.54,6.33,0.29,0.97,2
27.0,61,7.93,1008,32.25,101.53,112.62,1.92,98.56,2.12,0.0,4
28.45,11,5.26,1007,28.42,87.95,99.05,1.1,60.23,1.03,0.08,3
26.2,51,4.07,1008,36.6,109.74,122.08,8.64,78.61,29.48,0.0,4
30.55,65,1.77,1010,0.77,2.21,62.27,0.02,21.51,0.04,0.0,1
30.64,64,1.76,1010,0.77,2.21,62.27,0.02,21.51,0.04,0.0,1
30.23,65,1.99,1010,0.75,2.12,62.29,0.02,21.38,0.04,0.0,1
27.0,94,1.54,1008,0.5,1.07,67.38,0.02,12.61,0.02,0.0,1
34.47,9,6.89,1005,27.95,121.19,102.05,0.25,67.19,0.2,0.7,4
33.33,10,9.03,1006,27.44,114.68,101.94,0.24,64.38,0.18,0.68,4
33.37,10,8.91,1006,27.44,114.68,101.94,0.24,64.38,0.18,0.68,4
9.63,54,4.12,1002,0.81,1.53,129.57,0.96,101.27,0.77,1.51,3
8.48,68,5.14,1009,1.51,3.87,128.59,0.92,96.4,0.77,2.38,2
8.93,86,3.07,1012,3.23,5.95,132.67,5.42,81.81,1.6,6.44,2
26.25,90,1.03,1009,3.36,3.8,151.03,0.53,7.34,0.15,0.86,1
26.51,91,3.13,1009,3.36,3.8,151.03,0.53,7.34,0.15,0.86,1
26.47,92,3.13,1009,3.36,3.8,151.03,0.53,7.34,0.15,0.86,1
13.11,71,0.51,1015,11.9,14.42,128.43,2.5,102.13,1.14,1.61,3
13.8,50,3.39,1013,8.43,9.56,113.05,3.64,44.8,0.08,2.64,1
9.56,59,2.0,1014,9.72,11.04,121.11,3.5,71.3,0.49,2.19,2
14.93,50,3.6,1011,5.79,7.05,123.15,2.84,89.04,0.96,8.03,2
10.97,49,0.51,1016,3.54,4.4,120.11,1.42,67.42,0.62,9.6,2
15.13,50,3.6,1012,6.18,7.45,124.21,2.52,87.92,0.99,8.29,2
26.59,84,3.35,1012,0.73,1.29,100.49,0.51,34.43,0.28,0.01,1
24.77,94,1.08,1013,0.84,1.74,96.48,0.48,31.1,0.2,0.14,1
24.51,93,1.08,1013,1.76,3.36,115.67,0.7,28.6,0.28,0.77,1
22.92,91,2.68,1013,15.87,89.16,95.71,0.87,48.92,0.39,0.0,3
24.5,66,3.55,1012,23.7,76.91,123.87,1.27,60.46,0.32,0.09,3
22.89,91,2.68,1013,16.28,85.86,95.89,1.25,47.45,0.54,0.0,3
28.49,79,8.08,1009,0.9,1.95,63.85,0.03,27.65,0.06,0.01,1
20.49,59,1.8,1011,6.8,12.75,167.45,1.75,17.29,0.2,7.28,1
24.0,64,1.22,1011,1.53,4.07,95.78,0.49,16.09,0.04,1.57,1
26.95,78,4.12,1013,1.15,1.53,123.76,1.29,19.38,0.47,0.01,1
26.96,78,4.12,1013,0.98,1.24,119.41,0.84,18.4,0.28,0.01,1
24.41,71,2.15,1008,3.41,5.28,162.82,0.9,14.79,0.13,2.25,1
32.12,29,1.81,1005,11.52,25.83,134.75,0.46,26.3,0.07,1.81,2
21.55,80,1.71,1009,6.5,10.1,155.13,0.42,3.23,0.06,0.3,1
26.64,85,2.8,1011,2.99,8.69,87.27,0.04,26.56,0.14,0.0,1
27.27,78,5.66,1011,21.19,25.37,125.95,0.26,48.12,3.03,0.0,2
27.94,74,5.66,1011,21.19,25.37,125.95,0.26,48.12,3.03,0.0,2
30.92,66,2.43,1008,17.8,22.7,136.66,0.31,60.62,5.95,0.0,2
10.67,89,2.19,1011,1.18,1.82,123.75,1.17,86.59,1.75,0.55,2
10.63,59,0.45,1012,3.66,14.86,124.31,4.18,100.79,2.32,2.82,3
11.55,76,4.18,1011,1.81,3.1,112.3,2.41,96.26,1.54,1.68,2
18.99,65,2.0,1011,11.44,15.13,155.25,9.39,40.87,11.91,0.89,2
15.91,71,2.68,1014,12.72,16.7,157.93,15.08,33.91,16.99,0.53,2
27.67,81,1.34,1014,11.76,15.63,137.71,0.54,70.1,0.53,0.31,2
31.98,35,1.54,1006,25.45,56.36,355.54,3.83,26.83,0.84,8.89,3
31.19,29,1.75,1006,2.63,3.82,107.53,0.3,16.62,0.03,3.3,1
28.85,13,2.26,1006,15.65,45.78,116.51,0.43,38.07,0.12,0.94,2
28.06,83,0.51,1010,1.18,1.98,93.4,0.17,21.1,0.09,0.07,1
24.03,84,1.07,1011,5.46,8.91,177.13,1.77,16.18,0.29,0.98,1
26.81,66,1.95,1010,3.57,5.7,147.29,1.72,14.35,0.15,0.74,1
27.68,68,0.95,1010,7.38,8.85,244.3,3.86,27.4,1.18,7.88,1
28.36,68,0.95,1010,6.61,7.84,212.32,2.89,25.64,0.86,5.34,1
29.44,86,1.09,1010,8.82,10.7,269.84,3.83,24.1,1.02,6.32,1
12.06,82,1.0,1016,6.89,27.04,194.41,1.5,58.28,0.4,19.35,2
16.5,62,0.53,1014,1.91,4.29,113.28,0.65,50.91,0.25,9.44,1
14.71,61,1.58,1014,2.52,6.53,127.67,0.82,60.58,0.66,25.77,2
28.19,63,0.29,1012,1.68,3.1,163.23,1.92,9.11,0.47,0.38,1
26.4,76,1.36,1012,1.38,3.15,119.79,1.14,14.92,0.34,0.29,1
27.29,71,1.7,1012,1.15,3.11,73.85,0.34,19.56,0.13,0.11,1
18.92,59,2.06,1007,10.56,18.31,162.2,5.0,84.66,1.13,10.3,2
16.99,63,1.03,1011,24.64,115.09,111.5,0.34,75.21,0.1,9.25,4
15.97,59,3.09,1011,32.92,175.69,110.0,0.22,88.15,0.06,4.58,4
18.8,77,4.12,1016,12.96,41.43,130.21,1.2,100.1,0.73,0.64,3
19.08,77,2.57,1017,19.26,58.22,210.51,1.82,128.95,6.53,0.0,3
19.88,77,5.66,1017,12.63,33.9,149.15,0.7,123.56,1.46,0.04,3
26.18,83,7.2,1013,3.63,11.67,62.61,0.03,53.74,0.1,0.0,1
11.92,59,2.06,1015,4.82,6.51,128.22,2.81,46.39,0.66,9.31,1
3.89,88,0.45,1011,1.77,1.83,123.65,1.12,95.63,0.5,0.53,2
9.57,81,2.15,1016,3.17,3.87,123.41,1.18,79.93,0.6,2.53,2
26.26,77,2.57,1013,1.96,6.98,118.57,0.42,24.77,0.07,0.4,1
26.15,77,3.39,1013,1.88,6.12,119.64,0.35,23.89,0.06,0.35,1
26.12,77,3.39,1013,1.88,6.12,119.64,0.35,23.89,0.06,0.35,1
19.18,93,3.09,1015,14.82,15.91,488.05,17.91,10.95,14.91,4.42,2
19.25,93,3.09,1014,14.82,15.91,488.05,17.91,10.95,14.91,4.42,2
21.73,92,2.57,1015,24.24,26.88,335.02,15.96,78.83,10.23,0.0,2
25.21,94,1.54,1012,3.61,6.1,73.73,0.3,15.1,0.03,0.06,1
20.36,84,3.04,1012,3.08,5.48,132.3,1.21,7.34,0.09,0.3,1
17.37,89,3.13,1015,1.5,2.23,79.41,0.32,24.23,0.03,0.19,1
15.75,50,0.45,1014,2.93,3.53,109.35,1.22,60.12,1.07,3.37,2
11.74,57,1.63,1017,3.15,4.39,128.89,2.1,55.33,0.68,16.12,1
11.13,69,2.31,1017,5.06,5.88,132.33,1.04,92.02,0.97,0.7,2
18.49,94,0.19,1012,6.13,8.89,183.91,3.23,14.31,0.21,2.03,1
18.29,95,0.31,1012,6.13,8.89,183.91,3.23,14.31,0.21,2.03,1
18.46,96,0.17,1012,5.0,6.76,162.62,2.58,19.86,0.17,2.02,1
19.92,45,7.72,1009,4.07,5.55,144.43,3.98,115.18,1.46,1.47,3
18.69,62,9.26,1013,0.5,0.64,109.59,0.12,89.99,0.09,0.0,2
18.64,53,7.72,1009,4.72,6.69,146.08,3.34,115.85,1.3,1.15,3
14.88,81,1.03,1012,9.6,15.12,145.85,5.0,57.16,4.56,0.18,1
18.89,82,0.0,1011,9.08,13.42,182.37,3.74,31.02,0.27,0.53,1
15.4,88,3.05,1011,7.91,12.34,143.54,3.04,23.9,0.12,0.73,1
18.17,54,2.36,1013,2.26,5.01,152.04,1.69,53.49,0.31,18.54,1
15.12,64,2.43,1014,1.43,2.71,112.97,0.19,58.17,0.1,6.85,1
17.62,66,2.07,1014,1.99,4.33,121.04,1.37,59.88,0.21,16.86,1
26.93,83,1.54,1015,2.53,11.65,114.86,0.4,32.39,0.31,0.09,1
26.78,83,1.54,1015,2.38,10.41,113.35,0.32,32.87,0.27,0.09,1
22.67,78,1.54,1014,1.48,2.7,138.87,1.83,25.01,0.49,2.14,1
28.56,73,3.96,1009,5.61,7.09,160.98,2.18,38.3,0.13,3.46,1
27.81,65,1.74,1012,3.61,5.33,159.67,1.53,18.4,0.12,2.34,1
27.75,74,2.57,1016,2.26,11.63,91.79,0.11,40.36,0.16,0.0,1
